dataset,mode,target,model,train_r2_mean,train_r2_std,train_rmse_mean,train_rmse_std,train_nrmse_mean,train_nrmse_std,train_mae_mean,train_mae_std,test_r2_mean,test_r2_std,test_rmse_mean,test_rmse_std,test_nrmse_mean,test_nrmse_std,test_mae_mean,test_mae_std,gap_r2,gap_rmse,stability_test_r2_std,stability_test_rmse_std
Dataset_0136,single_output,wear rate,ann,0.9274692397030857,0.037629901090728966,0.2525653655586347,0.06242290931845991,0.06282304415839066,0.014908990513897477,0.19785756348916547,0.04712079138130366,0.8144662755169676,0.10645822345457928,0.3488072965883317,0.07841788740948244,0.13753027203408524,0.0422197091607661,0.2864311663750176,0.061240523194337676,0.1130029641861181,0.09624193102969703,0.10645822345457928,0.07841788740948244
Dataset_0136,single_output,wear rate,elasticnet,0.9096035732748875,0.011730801330819367,0.28852061779581134,0.014092980687384663,0.0719506958254466,0.004772556337633121,0.21874037261642829,0.015032934813665945,0.8602687898537548,0.0564064753090421,0.3193925475667734,0.10503648825530626,0.12061869450928497,0.028549703349729054,0.25577397969912213,0.08637432539344163,0.04933478342113273,0.030871929770962037,0.0564064753090421,0.10503648825530626
Dataset_0136,single_output,wear rate,extra_trees,0.931555527758795,0.013731742612197883,0.25042126547525667,0.02306040815192002,0.06244495541280748,0.006387302159301465,0.2020416409774031,0.016606840363130284,0.7316470215591435,0.12716144746553282,0.44210513200769097,0.12124143834629802,0.1690521238319959,0.04402475553356158,0.37238370512471697,0.10943920573384083,0.1999085061996515,0.1916838665324343,0.12716144746553282,0.12124143834629802
Dataset_0136,single_output,wear rate,gpr,0.9615356618450309,0.013496044554854564,0.182923736981583,0.04173271629145069,0.045647699615045736,0.010857554687056115,0.15420260656981927,0.03730207697471234,0.8843595942552723,0.060955751702974285,0.27894834207952135,0.049121238447496766,0.10965244632802311,0.02958251392916041,0.24130680447824923,0.05083100966251041,0.07717606758975859,0.09602460509793834,0.060955751702974285,0.049121238447496766
Dataset_0136,single_output,wear rate,gradient_boosting,0.9748700350453668,0.03015746086307181,0.14050621140711425,0.06294691618576542,0.03514189629228367,0.01607057165337239,0.09364236857410488,0.05161552142883953,0.9151148383435482,0.09360241569476217,0.23588405361816506,0.1006444177025542,0.08880642273301284,0.03516871042416877,0.18018086825391597,0.08423711228833201,0.059755196701818614,0.0953778422110508,0.09360241569476217,0.1006444177025542
Dataset_0136,single_output,wear rate,lightgbm,0.9870340888197741,0.004325508873398599,0.10773560087784169,0.01940548559058483,0.02687980066646034,0.005072722019993312,0.07419914920853145,0.011520851035860398,0.9419678471459103,0.03418033256172811,0.20405257178035746,0.08440813261317091,0.07545252498531614,0.02529888483127827,0.14695667008191005,0.05761159146941815,0.04506624167386375,0.09631697090251577,0.03418033256172811,0.08440813261317091
Dataset_0136,single_output,wear rate,linear_regression,0.9268659205206348,0.009804153767978142,0.2595888270790184,0.01624048843268739,0.06472534560447124,0.004803677382873091,0.20609014341084603,0.014892490925913464,0.8733626788882793,0.057160642235704634,0.2999559864636795,0.06508077500772419,0.11542923986687478,0.0254340081030514,0.24655416259166596,0.06625467688223131,0.053503241632355425,0.04036715938466107,0.057160642235704634,0.06508077500772419
Dataset_0136,single_output,wear rate,random_forest,0.9254463222452094,0.007646961249520569,0.262296181003612,0.01064972059755404,0.06535928959481453,0.002956831288954253,0.19535423029324964,0.011472625340588374,0.7806236485826985,0.08888001242777534,0.40551463904364843,0.124745755837325,0.151724439319302,0.030113426196287745,0.3265148335938734,0.09641595323389482,0.1448226736625109,0.1432184580400364,0.08888001242777534,0.124745755837325
Dataset_0136,single_output,wear rate,ridge,0.9258009423011494,0.0098677356326158,0.2614777582187534,0.016106676676411403,0.06519605103432281,0.004784282683958188,0.20704538997114316,0.014683107567990973,0.8745177752679176,0.052905891427359936,0.2994819145756549,0.0709917211004766,0.11487888992968756,0.02503105815768556,0.24649232577396757,0.06885463838782621,0.05128316703323177,0.038004156356901464,0.052905891427359936,0.0709917211004766
Dataset_0136,single_output,wear rate,svr_rbf,0.9674283747795407,0.009449063334980268,0.17145544045299121,0.020679708827901485,0.042749765023102994,0.005414785536659683,0.1275530808536515,0.009203358940685455,0.8518242842349459,0.0865958179286731,0.33200488025657404,0.13663006388242888,0.12351197868559156,0.032383604891806306,0.2586532763004194,0.09057127100579936,0.11560409054459475,0.16054943980358283,0.0865958179286731,0.13663006388242888
Dataset_0136,single_output,wear rate,xgboost,0.9912854389908626,0.002849207233972009,0.08836236182334627,0.012391203083284653,0.022087250746367183,0.003644244750048012,0.07136677412906896,0.009928909456874541,0.9458190643986931,0.03383643290312968,0.1893811699204828,0.05545041093912811,0.07325659501016203,0.024391432670853683,0.15025125765391764,0.04241326072617047,0.04546637459216951,0.10101880809713652,0.03383643290312968,0.05545041093912811
