dataset,mode,target,model,seed,fold,train_r2,train_rmse,train_nrmse,train_mae,test_r2,test_rmse,test_nrmse,test_mae,train_Si Particle Size (um)__r2,train_Si Particle Size (um)__rmse,train_Si Particle Size (um)__nrmse,train_Si Particle Size (um)__mae,test_Si Particle Size (um)__r2,test_Si Particle Size (um)__rmse,test_Si Particle Size (um)__nrmse,test_Si Particle Size (um)__mae,train_Hardness (HV)__r2,train_Hardness (HV)__rmse,train_Hardness (HV)__nrmse,train_Hardness (HV)__mae,test_Hardness (HV)__r2,test_Hardness (HV)__rmse,test_Hardness (HV)__nrmse,test_Hardness (HV)__mae,train_wear rate__r2,train_wear rate__rmse,train_wear rate__nrmse,train_wear rate__mae,test_wear rate__r2,test_wear rate__rmse,test_wear rate__nrmse,test_wear rate__mae,train_Ultimate Compression Strength (MPa)__r2,train_Ultimate Compression Strength (MPa)__rmse,train_Ultimate Compression Strength (MPa)__nrmse,train_Ultimate Compression Strength (MPa)__mae,test_Ultimate Compression Strength (MPa)__r2,test_Ultimate Compression Strength (MPa)__rmse,test_Ultimate Compression Strength (MPa)__nrmse,test_Ultimate Compression Strength (MPa)__mae,train_Elongation (%)__r2,train_Elongation (%)__rmse,train_Elongation (%)__nrmse,train_Elongation (%)__mae,test_Elongation (%)__r2,test_Elongation (%)__rmse,test_Elongation (%)__nrmse,test_Elongation (%)__mae,train_Temperature (°C)__r2,train_Temperature (°C)__rmse,train_Temperature (°C)__nrmse,train_Temperature (°C)__mae,test_Temperature (°C)__r2,test_Temperature (°C)__rmse,test_Temperature (°C)__nrmse,test_Temperature (°C)__mae,train_Strain__r2,train_Strain__rmse,train_Strain__nrmse,train_Strain__mae,test_Strain__r2,test_Strain__rmse,test_Strain__nrmse,test_Strain__mae
Dataset_0136,multi_output,ALL,elasticnet,99,4,0.7972079644100332,4.622316737205022,0.010922298528367255,2.9041942308732493,0.768851561912993,4.854639176794667,0.011316175237283605,3.3158842128013952,0.9024364898755219,0.24222821754406126,0.07340249016486705,0.1733152648282552,0.8245290012525384,0.40885570084430517,0.17035654201846048,0.3538742301305648,0.9406338487628394,1.2980757116544066,0.059003441438836665,1.0567788361502246,0.9025161449858532,1.9344937144749466,0.12726932332072013,1.766734757831878,0.9054196683561857,0.2933889895440998,0.07103849625765128,0.21501199002251034,0.9007809487928696,0.32284813351621894,0.12229095966523441,0.28106657491346027,0.7225896050762763,8.235306356889634,0.1395814636760955,6.621298989786498,0.7458685643045373,8.52899917216953,0.17057998344339062,8.079412184204442,0.20073510514869475,2.488638995402039,0.2221999103037535,1.9994993166232717,0.10684513466155265,2.52009482402265,0.2896660717267414,2.0030455413424244,0.9471521854493773,6.984059530626136,0.061263680093211724,6.302306631738618,0.928849520670711,7.8643908343198055,0.08738212038133117,6.6601753933640895,0.9614888482013373,4.9940213859153815,0.05095940189709573,3.961148586963366,0.9725716187228872,4.473884545833591,0.0612860896689533,4.066880807822909
Dataset_0136,multi_output,ALL,svr_rbf,42,0,0.5342848719056601,14.622183274884858,0.03406846056590135,7.889367817879465,0.4167736929297841,16.067882253193634,0.037976559331585044,9.245716990805544,0.9661001194227058,0.1514794822849891,0.045902873419693666,0.11126757064083373,0.9038405596509561,0.24780399030362135,0.11800190014458159,0.17074447300905754,0.6408616435612349,3.1769699432636647,0.14440772469380295,2.288512278139354,0.5386186845176486,4.077192257669313,0.26304466178511693,3.775674701326494,0.9768987947933548,0.14794414678005305,0.0358218273075189,0.11488492184238634,0.9451838196847058,0.21445280234120542,0.08682299689927343,0.18436482023916012,0.2666277040354148,13.558987607340221,0.21869334850548744,10.882526019169195,0.17760492663833194,14.395844747925876,0.3062945691048059,13.0661399235211,0.5894334887482204,1.9247805506272961,0.1718554063060086,1.2509096358239946,0.10827902693830849,1.561639372557469,0.26924816768232224,1.2761631819994987,0.10771060059431858,28.326993440836137,0.2529195842931798,22.53211346402897,0.12568320247225095,29.26769928056954,0.2567342042155223,21.820421885069557,0.19236175218437157,22.28340755011415,0.22738170969504234,18.04536083551152,0.1182056306062863,26.91151616827387,0.3242351345575165,24.426509950473932
Dataset_0136,multi_output,ALL,svr_rbf,42,1,0.524179179192645,14.302164341707453,0.03379528436131251,7.872960100033195,0.3819557265730695,16.827437712300835,0.039207431935275365,9.714123529804741,0.9707684202158176,0.14218915661225348,0.04308762321583439,0.10822455662085223,0.9296808444608898,0.19925121618082048,0.09533551013436387,0.19168586403255125,0.6524643462213651,3.3164022767150105,0.15074555803250048,2.388796797923692,0.5281941452369178,3.2978184284212375,0.2442828465497213,3.05526637776526,0.9719941739104334,0.1692196217188425,0.04097327402393281,0.12724214929905028,0.8887415290916593,0.2463585328830554,0.1276469082295624,0.20451628026605043,0.27604182873345495,12.579626876814267,0.24665935052576993,10.489873730148092,0.19185201281217046,17.60985047568238,0.28402984638197387,14.845717825117376,0.4584469422292974,1.782888406579255,0.1876724638504479,1.154726542902217,-0.11160686179716217,3.7185322274499377,0.3575511757163402,2.739333028328969,0.14785816702563592,27.220806028442276,0.23877900024949364,22.176719924450676,0.10007299307545348,31.906992979225674,0.3038761236116731,23.31063055570635,0.1916803760125111,22.768793833546873,0.23233463095455992,18.66513699888777,0.14675542313155798,25.083303273094057,0.3688721069572655,23.651714777416633
Dataset_0136,multi_output,ALL,svr_rbf,42,2,0.5589061955040852,15.323609226934082,0.03570272420068519,8.367302290632235,0.19574251107210136,11.781476139605664,0.029936415041559302,6.955717079336052,0.979403608090559,0.10109882766262683,0.04595401257392128,0.0883324544852326,0.46080733936835605,0.7097217626764745,0.26781953308546214,0.463941668801825,0.7411748039979584,2.6122271849365815,0.14120146945603143,1.9937443510439676,0.24326932608991714,5.171111201538772,0.32319445009617326,3.9292575189599837,0.9629366760429956,0.1686352794586925,0.04545425322336725,0.12687525302384073,0.5628126184346753,0.6951010234003795,0.2227887895514037,0.4686881527659063,0.312259367399099,14.376892630170381,0.2318853650027481,12.084089249389898,0.06414870627219516,7.1583426240196255,0.34087345828664883,6.359436600095543,0.6053684306631798,1.7480362792723716,0.16336787656751137,1.1540740058822,0.1953856780353186,2.4425500998676837,0.25711053682817725,1.757228455830002,0.11914631428816047,29.576235314592548,0.24646862762160457,23.20867590555963,0.09613840488719738,21.281212315479607,0.29557239327055007,18.51707708759525,0.192054168046643,23.501579533406883,0.24738504772007244,19.91532481504088,-0.25236449558295027,20.827795874626617,0.44314459307716203,17.194390071303854
Dataset_0136,multi_output,ALL,svr_rbf,42,3,0.5083801759305638,14.712399156372749,0.034279454685274005,7.668690289843748,-0.18075904351775815,20.15269287708358,0.04900946711353011,10.987398572361396,0.9634399492994442,0.15927953798428052,0.048413233429872506,0.11516808393271312,0.9044424919758598,0.13409106135137505,0.09577932953669646,0.10636287566408727,0.7039251128775553,3.0729843530038297,0.1463325882382776,2.291031322218395,-0.15946170649617586,3.2729743897949146,0.3272974389794915,2.503087420433362,0.9785664703499627,0.1451960128262392,0.036389978151939645,0.11519918587255527,0.6820677420163519,0.3064654663358119,0.16476637975043648,0.2623569787071422,0.21960024620730756,14.304148328228436,0.23071206981013606,11.333519286811493,-0.19671821040158477,14.236181695504811,0.33107399291871653,12.551705562843278,0.4608215520729787,2.1009657614073523,0.18758622869708502,1.4216047722110277,0.6583482490097256,1.3463679199863607,0.19512578550526966,0.9004968846334057,0.13633458644586693,27.1195339625792,0.22599611635482666,20.389943765100984,-1.04947529569418,37.479131153922516,0.543175813824964,31.029623681400533,0.09597331426083167,23.689687608616588,0.26321875120685095,18.01436561275907,-2.1045165750343036,34.970360316116604,0.5464118799393219,29.55815660284795
Dataset_0136,multi_output,ALL,svr_rbf,42,4,0.5207235344040748,15.266007672267493,0.03556851740975651,8.211048805082639,0.4324088465279643,13.222651840018148,0.033826175083187894,8.215871164826579,0.9801046457965708,0.12300876931749515,0.037275384641665195,0.09321274642130134,0.7590918091624506,0.2699304289889013,0.15878260528758903,0.23344778824553045,0.6949524745258628,3.215822403799761,0.14617374562726185,2.4117336862594247,0.6176437660700365,2.5819713434273637,0.17564430907669137,2.0455481732822767,0.9585826141127198,0.1949460098726492,0.047202423697978016,0.13971300025312658,0.8802893980324471,0.34997563222661204,0.10509778745543905,0.2957250787931036,0.24113528068905798,13.213640620255813,0.21312323581057763,10.70694079859258,0.21036339213790967,16.559701445851058,0.33795309073165425,14.749518674862133,0.47574092485978425,1.9787287586137718,0.17667221059051536,1.2122780414788976,0.26496801431714845,2.483116653358294,0.33555630450787755,2.15307062881597,0.08749404573467601,29.510456419598896,0.24592047016332413,22.54600187296072,0.16755559064869552,24.320305011167623,0.32865277042118407,22.136899530111503,0.20705475510985116,23.907730525433603,0.24395643393299596,20.367461489612424,0.12694995532706266,18.577968517905525,0.30963280863175874,15.896888279675535
Dataset_0136,multi_output,ALL,svr_rbf,123,0,0.5211676029191062,15.878157539041506,0.03699477525405757,8.461084661829148,0.36442617017082324,12.043192870055481,0.03058200322512819,7.222064406359239,0.9490802731944578,0.19168348323844667,0.05808590401165051,0.11356340552353075,0.9168744989947395,0.20220622098976715,0.10110311049488357,0.1524901559223598,0.6725854982436406,3.2411537427328674,0.14732517012422125,2.366090448617349,0.5109971356470875,3.5804111217473786,0.21061241892631638,2.8928093702726247,0.9670167981109888,0.18453249164022942,0.04468099071191996,0.12535240299633596,0.8693017832841413,0.28199081337896076,0.12324773312017515,0.2484312312653396,0.2712999294071067,13.708306150869651,0.22110171211080082,11.139412672537365,0.15700176484221107,13.683539748187098,0.2792559132283081,11.978390222185006,0.5211102433530638,1.969222897189447,0.1758234729633435,1.2077622485919608,-0.041250465124961444,2.460664839977532,0.3370773753393879,1.8403300872557764,0.09647745956748954,30.613507186030827,0.2551125598835902,23.526418640854917,-0.0608077213674898,23.269637755571488,0.41552924563520516,18.618270425911156,0.17060301855699722,25.005059825686264,0.25515367169067615,20.74899281368258,0.19886619492003443,16.357247286499057,0.3338213731938583,14.823729351702413
Dataset_0136,multi_output,ALL,svr_rbf,123,1,0.5137090170309084,15.966504348112618,0.03720061590892968,8.300494302162935,0.325512538859714,12.777946916041502,0.03318947250919871,7.919563178374754,0.9577745725396933,0.17612513809478558,0.053371253968116844,0.12002333734374976,0.8857979320172682,0.19358957496188955,0.14891505766299198,0.1874634572073089,0.7015506986011825,3.092851355587078,0.14058415252668535,2.382593127809942,0.5191495503630998,2.999206548661503,0.24993387905512524,2.413098355011109,0.9740498016522601,0.16078811760438952,0.038931747603968406,0.1298008868171486,0.7918988597436037,0.339355744942502,0.16237116982894834,0.28786073475654145,0.22580664976411724,13.757127968743701,0.2456629994418518,10.951686889199898,0.07592483671766048,15.74549749348438,0.3027980287208535,13.602665214951248,0.5108271740345705,1.9240665340395464,0.1717916548249595,1.3066274193072662,0.30052061230674365,2.3629554639344255,0.2655006139252164,1.5020964998784694,0.0822596288579488,31.054684774854067,0.25878903979045054,23.327082310217207,-0.093836870774622,20.324087175733336,0.333181756979235,18.89126701652454,0.1436945937665861,24.850114222191237,0.25357259410399224,19.885646144445342,-0.2008671483557558,21.61506056408031,0.4002788993348205,18.55249097029406
Dataset_0136,multi_output,ALL,svr_rbf,123,2,0.5335232194174712,14.410594900945892,0.03357547740201745,7.986011474064688,0.46892933245958773,16.07419018584842,0.037983388515438504,8.8363423086281,0.9791637834765881,0.12076470009956744,0.03659536366653559,0.09526756144524774,0.9062659735944811,0.22872737512977004,0.11493837946219601,0.17856299345496782,0.6723970727178823,3.163120658270219,0.1437782117395554,2.3034436949749417,0.7004703667875556,3.078889854266421,0.1924306158916513,2.748527478887181,0.9581426974904492,0.19500354312170978,0.04721635426675782,0.13135729496459791,0.9099810942538711,0.30760688375692974,0.0904726128696852,0.22611576547191398,0.2737941989705218,13.995863560409292,0.22573973484531115,11.60888941618328,0.1513195795510539,12.15802669971783,0.2827448069701821,9.963504167980814,0.5094487056446214,1.9849893344934482,0.17723119057977216,1.2998466771308828,0.28741592422337203,2.0583540315304383,0.278155950206816,1.4274408928116842,0.1417859977103857,27.37396748740514,0.22811639572837616,21.838013286005182,0.143713108341617,30.843431413994402,0.29097576805655095,24.274033720614025,0.1999300799118492,22.236013571223133,0.22689809766554217,18.62526238774868,0.1833392804651638,26.37534708840928,0.30316490906217564,23.036211141176103
Dataset_0136,multi_output,ALL,svr_rbf,123,3,0.5274672777851063,13.339149673560794,0.031520474665187724,7.3378903534938775,0.4018200652984621,21.443093118773515,0.049960608384840434,11.867970653752808,0.9620261296903427,0.14870128378136782,0.04519795859616044,0.09970508854264785,0.9055008171348091,0.31324888794632694,0.12048034151781807,0.24487444491254481,0.6640900023008449,3.062920655311654,0.1458533645386502,2.261249454171755,0.5805050187201752,4.225790112456776,0.2224100059187777,3.650277390415803,0.9737627448667208,0.15168083153161876,0.03801524599789944,0.11550324823746012,0.930624917505469,0.2861455992952986,0.09475019844215184,0.23204826128819445,0.2444182768345634,13.212055360591355,0.22393314170493822,10.714740075473582,-0.1448856878261009,17.569819733291983,0.32536703209799966,14.707429137686189,0.5356439277851877,1.9683095606387873,0.1757419250570346,1.3823543973409371,0.6051648067841855,1.1868762677975295,0.22824543611490955,0.9845688565262544,0.1238430671117674,25.207064327205533,0.2378024936528824,19.773597618111275,-0.1036622029880434,41.73384835628871,0.34778206963573927,33.300279576151674,0.18848679590631745,20.549332218704855,0.22832591354116505,17.01808259257949,0.0394927877587401,33.89373174935554,0.37245859065225867,29.956316909289008
Dataset_0136,multi_output,ALL,svr_rbf,123,4,0.5387013861030698,14.972499878232869,0.03488466886820333,8.122732578420814,0.3564073946741866,13.833159775032916,0.033681908388198,8.332026341528522,0.9749032530869439,0.12427022069172639,0.04779623872758708,0.10030759111291164,0.7878020011115431,0.41136003413680045,0.14691429790600016,0.24866524666886655,0.7271128358522234,2.901106850913885,0.15268983425862553,2.204711572405984,0.4291013710781626,3.904526039188169,0.24403287744926055,2.695284839728243,0.9600106540825976,0.18600372072856766,0.05013577378128509,0.13992170484428307,0.8063661532794563,0.4587775387007356,0.14704408291690244,0.30452563697783674,0.2849530395706802,13.511558087374633,0.21792835624797796,10.964903863463299,0.07430505358787942,13.969491624243853,0.3554578021436095,12.205662433259969,0.5267752622155767,1.7210179960207865,0.16548249961738334,1.0277529420941824,0.17928620144759488,3.2983933760047295,0.29449940857185086,2.8488442472286897,0.10064542719207958,28.524244088193253,0.2377020340682771,22.41826607854547,0.11098656013481967,26.894801796715143,0.3021887842327544,22.829637882418176,0.19650923072138826,23.698253123374585,0.24945529603552194,20.003264296479568,0.10700442207984995,19.862343498324606,0.32036037900523556,17.19156410441788
Dataset_0136,multi_output,ALL,svr_rbf,7,0,0.5381684664555481,14.523486822171815,0.034318258086417336,7.966909508877017,0.3547044500794527,16.04623223356639,0.03741252560868825,9.158177056369482,0.9710572442519995,0.12307914496237868,0.051282977067657776,0.09506679413473741,0.7815481271509386,0.48219779361141807,0.16073259787047273,0.29769009921271206,0.6858376919736028,2.98033644136663,0.15685981270350682,2.261290038007856,0.4824242635911449,4.357549350800817,0.2394257885055394,3.403792865615701,0.9512441948507304,0.1935688614031105,0.0521748952569031,0.1385265033476271,0.8185401999328248,0.5125851962196293,0.1366893856585678,0.3490603250387143,0.2762717766515139,13.229259841750396,0.22422474308051518,10.898981564844686,0.09664294287176822,15.660825042452743,0.30116971235486045,12.746866544692214,0.5703257446893766,1.8324865798576053,0.17126042802407526,1.1590934611875692,0.057218496163037535,2.532181943178879,0.2979037580210446,1.8561430957751388,0.11680975220987411,27.80064667735897,0.24386532173121903,22.087572101817493,0.12697936777537344,30.316208050718934,0.2833290472029807,24.017136751286145,0.19563286056173956,22.72310244943597,0.239190552099326,19.127836098799147,0.11957775307108076,24.741496127689043,0.3054505694776425,21.43654971296575
Dataset_0136,multi_output,ALL,svr_rbf,7,1,0.5331540493735574,13.936632905744233,0.032471942276717146,7.5444413018987815,0.39921331014731853,18.3850760809933,0.044819785667950515,11.076432372937589,0.9517338044219739,0.17480961541132375,0.05313362170556954,0.11185370353071879,0.9031435494096003,0.2841943346002021,0.11841430608341752,0.2403528031276881,0.6526824631071522,3.1462006786216143,0.14981907993436258,2.2957920749070357,0.5332887871250682,4.271882478080084,0.22483591989895177,3.6039903866497736,0.9612114906309752,0.18691232309087297,0.04684519375711102,0.12967781260005665,0.9157207615946503,0.30266767363076275,0.10095652889618503,0.2589427789950819,0.2642947902218502,13.256104927355995,0.21380814398961281,10.676348402188397,0.12629621768439958,15.717844036962939,0.334422213552403,14.375326275927735,0.5717908359078079,1.657908278064422,0.15210167688664425,1.0892294530168551,0.06743074465038112,3.3131996222301465,0.3640878705747414,2.4977687767548464,0.13047933132614153,26.68014909142979,0.238215616887766,20.412049545835636,0.09324571705089668,34.87137807720096,0.3452611690811976,30.897344076209986,0.1998856299990014,21.43223624994647,0.23813595833273857,18.09613812121278,0.15536739351623352,29.556976867911356,0.3248019436034215,25.66130151289801
Dataset_0136,multi_output,ALL,svr_rbf,7,2,0.5281073312789826,14.710916632616186,0.034275201846729234,7.886587744737893,0.31923366119883695,16.877511724716275,0.039890124615259454,9.390603275060228,0.9664919053709172,0.15190744979699333,0.04603256054454344,0.11321854250110847,0.9553682889425981,0.15471642041717668,0.07735821020858834,0.12049396854290721,0.680315096996715,3.1193861315751636,0.141790278707962,2.288069530487666,0.515335114924665,3.6239527630374933,0.2415968508691662,3.1940569356379416,0.9781746323002828,0.14461278985530981,0.03501520335479657,0.11939246754970324,0.9137914268895948,0.23134678824986896,0.10563780285382146,0.17875250814737434,0.2490935747218821,13.200619116848625,0.2129132115620746,10.58019769915872,-0.4279710026186576,17.863996664238115,0.4014381272862498,15.286993805394104,0.49069115644924655,2.0877317601570633,0.18640462144259495,1.4758348743136083,0.7132995618028237,1.063761757385648,0.1834071995492496,0.8934291090531968,0.12691058295147306,28.77751824111407,0.23981265200928392,22.43801074371988,-0.3611181549418292,30.15891680016865,0.3916742441580344,21.76596915730747,0.20507437016236096,22.32358379705635,0.22779167139853418,18.191390355434567,-0.07406960660733675,27.403067228574212,0.3703117193050569,24.29452744133859
Dataset_0136,multi_output,ALL,svr_rbf,7,3,0.516726992088181,15.238122158494136,0.03550354650161728,8.143419087567608,0.42703178157758154,15.004252925210828,0.03648982933731566,8.39458424005341,0.977983517373481,0.12632455093771808,0.03828016695082366,0.10205138318303578,0.9024205333176646,0.20003189502113092,0.10051854021162358,0.157056924273325,0.6581734101940027,3.232408421365738,0.14692765551662446,2.3680027283954455,0.6271655079677039,3.3991270672643314,0.20600770104632313,2.869512023624318,0.9658008900742105,0.17793635922764203,0.04308386421976805,0.1177626464415439,0.8864744319707167,0.33488035406115496,0.11162678468705166,0.2926921536792401,0.2662170178962213,13.894439830409572,0.2481149969715995,11.755933904325216,0.05995601946408957,12.768414274351919,0.28186344976494304,9.505960947187917,0.5285671557369025,1.805638638257737,0.16121773555872654,1.1612877423298167,0.2807522179123002,2.790196535626464,0.26828812842562155,2.138859824929919,0.06140190985695093,29.09635063901084,0.24246958865842366,22.380781556399103,0.11810692981430027,29.46853757597297,0.3134950805954571,22.5120604944993,0.15894504348549843,23.916376719239913,0.2440446604004073,19.118113651899087,0.11434683059629502,22.91232663481573,0.31822675881688517,21.285947312179854
Dataset_0136,multi_output,ALL,svr_rbf,7,4,0.5331640299789084,16.046025839292724,0.03738589431335677,8.707752430679207,0.43555574340644426,9.149254876386085,0.023592714998416926,5.358958181417184,0.9657406372413165,0.1628109639386014,0.04933665573897012,0.11423022911034984,0.9495045605920578,0.1127907761002054,0.07519385073347025,0.09914707718080207,0.7360501389695608,3.0629982282092265,0.13922719219132848,2.306323345803614,0.5993177857228495,2.1031318722699366,0.2092668529621828,1.7115935066834769,0.9745885613411434,0.16835078642491602,0.04076290228206199,0.13784458140830938,0.8307778901598352,0.18538787758991385,0.1495063528950919,0.147919899400666,0.2901549416903355,14.06244107091153,0.2268135656598634,11.753336719106853,0.08246072636962665,10.868814180850999,0.31053754802431427,8.649070422743074,0.4881965966473111,2.1006328058052657,0.1875565005183273,1.3319412140906304,0.3062019181808332,1.6155574599407243,0.2937377199892226,1.2731972062023924,0.09287559924813371,30.82853990637891,0.2569044992198243,23.665089241046747,0.08898794238339536,18.630002734007256,0.3157627582035128,16.429602133524952,0.18454173471455826,25.30462466203728,0.2582104557350743,21.645501684187966,0.19163938043651219,10.661784558959997,0.29210368654684926,9.202177024184921
Dataset_0136,multi_output,ALL,svr_rbf,2024,0,0.5123665626619297,15.239026144776894,0.035505652713832464,7.795799096630801,0.27447965469428165,16.796247560680513,0.041452769221058054,10.195870640987483,0.9706488446709444,0.13744339960975177,0.04164951503325812,0.10305117068725002,0.7441215894925891,0.3674515481862854,0.16778609506223077,0.2806440962093698,0.6393849596299175,3.1928522453696386,0.14512964751680177,2.254220087448732,0.21324462608319605,4.376800998461046,0.30184834472145144,4.18134268163292,0.9723735181133154,0.16263657061295747,0.03937931491839164,0.12769968545229152,0.9067178366999767,0.23565947926465572,0.10567689653123573,0.18728266000435367,0.2609032869360012,13.52770455981861,0.24156615285390373,11.352182458498325,0.07839465606763218,14.808256869797598,0.2847741705730307,11.63252990048807,0.5544709513692753,1.8748127925121254,0.16739399933143978,1.237076261690639,0.4169470330084887,1.962175081691612,0.23359227162995383,1.5019064924614314,0.0720922698928963,28.951481556922378,0.2584953710439498,21.062604974978942,-0.004167976693688846,31.265916351696877,0.3256866286635091,28.040750340136654,0.11669210802115926,24.303369726848086,0.247993568641307,18.433759037659428,-0.43390018179822243,27.47286759591499,0.40401275876345577,25.546638315979582
Dataset_0136,multi_output,ALL,svr_rbf,2024,1,0.5341738518506949,14.743792584067641,0.03435180005607558,8.097514295493385,0.5205226488388284,15.248852281509297,0.03604077589579129,8.33130891582738,0.9662633956117396,0.16008728029120656,0.04851129705794138,0.10505201704305579,0.9198754777625703,0.15713508330025905,0.08729726850014391,0.13372968126994722,0.727925446272598,3.090065793409652,0.14045753606407507,2.396823501319703,0.7595571654101643,1.7529573372042189,0.13912359819081094,1.4943135071022624,0.9784085720878758,0.1501511241984526,0.03635620440640499,0.12355763176229184,0.9275023846550783,0.18197619749743935,0.08087830999886193,0.14378526836451222,0.25954489698702754,13.237710720705083,0.21351146323717876,10.806155245926039,0.19844976796612257,15.984895192472155,0.34010415303132246,13.764970401880769,0.46875572753024297,2.108232620673274,0.18823505541725663,1.3943146193467442,0.5775052707445909,1.3678625978885914,0.23583837894630885,1.1791743317006755,0.12066971796723802,28.2633819559295,0.23552818296607916,22.021519018299497,0.0916437399408524,29.669055085153772,0.34102362166843414,24.112025285922446,0.21764920649814212,23.098893240463795,0.23570299224963057,19.835178034756368,0.16912473539241923,22.06628770498587,0.28109920643294106,17.49116393455105
Dataset_0136,multi_output,ALL,svr_rbf,2024,2,0.5253272805946418,15.211213363398468,0.035440851266072854,8.336848042487134,0.17731896717191759,12.448801574964698,0.03163609040651766,7.497603221362248,0.9820843497569196,0.11702840504379897,0.035463153043575446,0.09549233294282747,0.7894351934466104,0.21642533667700276,0.16648102821307906,0.1243147218229006,0.6640395433323787,3.365633971613055,0.15298336234604795,2.4475975777165946,0.08593232037388332,3.1130343474303284,0.29647946166003125,2.415758758203832,0.9595328904175764,0.19563441443664376,0.04736910761177815,0.13451300093190938,0.852520242063207,0.29098771045247185,0.12651639584890081,0.22649435674604668,0.26450832756624343,13.825534358441937,0.2229924896522893,11.381548472383757,0.002727574595210336,12.88276639491284,0.3857115687099652,11.023958307701701,0.5037942246825403,1.7858097009540481,0.16383575238110534,1.0936222888834128,0.09150772000361473,3.0414924444121594,0.28425163031889344,2.6113430727183222,0.10429333073787461,29.168000083351618,0.24306666736126348,23.089761810722802,0.0494830062148246,23.03269138351186,0.29912586212353065,19.356957519807914,0.19903829766896064,23.731432277853976,0.24215747222299977,20.11540081382864,-0.6303732864939273,19.216266788953057,0.4367333361125695,16.724395812535025
Dataset_0136,multi_output,ALL,svr_rbf,2024,3,0.5344236066403047,13.241876432710121,0.0312906175304476,7.208821605291738,0.16235267321342278,21.9174396357529,0.05106579598264888,12.709121206396224,0.9770433713342946,0.10108500535600576,0.04615753669224008,0.08785463413073474,0.640841336428859,0.714864651441952,0.21662565195210667,0.4766035765669491,0.725024635174106,2.5475928788962867,0.14557673593693066,2.0118021265255717,0.4017537020198396,5.694505349207172,0.25884115223668963,4.393471832306064,0.9599840026248408,0.1633774819567818,0.045764000548118154,0.11950280200613833,0.7343370046225322,0.7088551003647334,0.17163561752172724,0.5311146743713847,0.2674071567351948,12.925951069197982,0.21908391642708444,10.44007765019981,-0.8546222470660538,18.657410591456614,0.4442240617013479,15.885087449512678,0.5013467860908458,1.8291520016760294,0.17094878520336726,1.2673099758925321,0.3106310743677506,2.550897863071954,0.26851556453388986,1.8794879807553269,0.13276178632313518,25.15103345318982,0.22062310046657738,19.433275292292084,-0.17771749656533342,42.23317571557605,0.3947025767810846,35.40409827285815,0.17739750819971667,20.44268594156882,0.2349734016272278,17.101928755995296,0.08124533868636519,34.509868765383864,0.3521415180141211,30.39398465840302
Dataset_0136,multi_output,ALL,svr_rbf,2024,4,0.5290532244072935,15.65879289590766,0.03648367403519958,8.657668874854556,0.31401754995198833,9.702563417280805,0.025006606745569086,5.785391491165564,0.9711580182035499,0.14417627042515516,0.04368977891671368,0.10908003274756867,0.9293064092898258,0.18128790927286326,0.09541468909098066,0.15843401934012483,0.6821642394920091,3.1646844692548646,0.1438492940570393,2.2667942727213073,0.5288284198190162,3.593551313734643,0.23957008758230952,3.2554185553145487,0.9713275652068355,0.1720967477746852,0.04166991471542015,0.13255334016343015,0.8795838500067898,0.24731350121843437,0.11292853936914814,0.1921005368253653,0.30383508768869427,13.969619039728158,0.22531643612464772,11.623028895160873,0.20070805550215587,10.592605826809915,0.27875278491605043,8.89781937488213,0.41429757596693595,2.2556145682561137,0.20139415788001017,1.4303690128365827,-0.49250048698346616,1.7810166823317644,0.3562033364663529,1.4014217562102762,0.15279101382728588,30.38450325095541,0.25320419375796177,24.985138892464185,0.06708982662872287,14.03350424865399,0.305076179318565,10.423116210397195,0.2077990704657433,24.142552512483462,0.2463525766579945,20.056717677887956,0.08510677540087375,18.26625187673191,0.32618306922735557,16.16942998518931
Dataset_0136,multi_output,ALL,svr_rbf,99,0,0.5271122692349709,15.046605984218004,0.0350581467047648,8.259571604907,0.44631509994580776,15.264841734494512,0.03721316853850442,7.90467981069989,0.9631596259486941,0.16473485796495627,0.05007138539968276,0.11736852648214834,0.9669795101404237,0.1160827186150223,0.061096167692116995,0.09552107575194184,0.6576741304079174,3.324757322275904,0.15832177725123353,2.5232803276067446,0.5267375975912723,3.0824714265277025,0.20016048224205854,2.4640804650583537,0.9792663387077364,0.1438037855688058,0.03604104901473829,0.11345092487367651,0.8880424970262706,0.2634155683917516,0.10289670640302799,0.20229665194170432,0.2710306618085111,14.319193986286123,0.2309547417142923,12.095149705224701,0.20119654946108512,11.113167965781182,0.258445766646074,8.415844184987666,0.5312948643134666,2.0441906779969403,0.1825170248211554,1.3031843917179222,0.4881766429557718,1.3070999772907121,0.24205555135013188,1.0919413077612383,0.11392294768551359,29.00647116050965,0.2417205930042471,22.631761862683447,0.08255116545346863,27.40078201135832,0.33828125939948545,21.587602240145195,0.17343731577295685,22.871537596444078,0.2541281955160453,19.032805495760368,-0.029478263007638006,27.304017868791583,0.3156533857663767,21.475472749253136
